proprietary_name,ndc_package_code,strength,dosage_form,route,appl_no,labeler_name,product_ndc,nonproprietary_name,substance_name,product_type_name,start_marketing_date,end_marketing_date,market_category,package_description,pharm_class,dea,sample_package,listing_record_certified_through,ndc,drug_name,bup_strength_clean
hydrocodone bitartrate and acetaminophen,63629-1177-1,"300 mg/1,                         5  mg/1",TABLET,ORAL,ANDA207509,Bryant Ranch Prepack,63629-1177,hydrocodone bitartrate and acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,06/17/2019,N/A,ANDA,100 TABLET in 1 BOTTLE (63629-1177-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63629117701,Hydrocodone,300
hydrocodone bitartrate and acetaminophen,63629-1179-1,"300 mg/1,                         5  mg/1",TABLET,ORAL,ANDA207509,Bryant Ranch Prepack,63629-1179,hydrocodone bitartrate and acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,09/01/2020,N/A,ANDA,500 TABLET in 1 BOTTLE (63629-1179-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63629117901,Hydrocodone,300
hydrocodone bitartrate and acetaminophen,63629-1181-1,"300 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA207509,Bryant Ranch Prepack,63629-1181,hydrocodone bitartrate and acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,09/01/2020,N/A,ANDA,500 TABLET in 1 BOTTLE (63629-1181-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63629118101,Hydrocodone,300
hydrocodone bitartrate and acetaminophen,63629-1184-1,"300 mg/1,                         10  mg/1",TABLET,ORAL,ANDA207509,Bryant Ranch Prepack,63629-1184,hydrocodone bitartrate and acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,09/01/2020,N/A,ANDA,500 TABLET in 1 BOTTLE (63629-1184-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63629118401,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,43386-356-10,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA206245,"Lupin Pharmaceuticals,Inc.",43386-356,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,12/01/2016,N/A,ANDA,1000 TABLET in 1 BOTTLE (43386-356-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,43386035610,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,68071-2857-3,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA211487,"NuCare Pharmaceuticals,Inc.",68071-2857,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,10/24/2022,N/A,ANDA,30 TABLET in 1 BOTTLE (68071-2857-3),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,68071285703,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-189-01,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-189,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,100 TABLET in 1 BOTTLE (10702-189-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702018901,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-189-03,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-189,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (10702-189-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702018903,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-189-10,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-189,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,1000 TABLET in 1 BOTTLE (10702-189-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702018910,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-189-50,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-189,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,500 TABLET in 1 BOTTLE (10702-189-50),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702018950,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-190-01,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-190,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,100 TABLET in 1 BOTTLE (10702-190-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019001,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-190-03,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-190,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (10702-190-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019003,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-190-10,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-190,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,1000 TABLET in 1 BOTTLE (10702-190-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019010,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-190-50,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-190,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,500 TABLET in 1 BOTTLE (10702-190-50),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019050,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-191-01,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-191,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,100 TABLET in 1 BOTTLE (10702-191-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019101,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-191-03,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-191,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (10702-191-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019103,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-191-10,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-191,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,1000 TABLET in 1 BOTTLE (10702-191-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019110,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-191-50,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209037,"KVK-Tech, Inc.",10702-191,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,500 TABLET in 1 BOTTLE (10702-191-50),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019150,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,10702-192-01,"300 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-192,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,100 TABLET in 1 BOTTLE (10702-192-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019201,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-192-03,"300 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-192,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (10702-192-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019203,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-192-10,"300 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-192,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,1000 TABLET in 1 BOTTLE (10702-192-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019210,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-192-50,"300 mg/1,                         5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-192,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,500 TABLET in 1 BOTTLE (10702-192-50),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019250,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-193-01,"300 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-193,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,100 TABLET in 1 BOTTLE (10702-193-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019301,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-193-03,"300 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-193,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (10702-193-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019303,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-193-10,"300 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-193,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,1000 TABLET in 1 BOTTLE (10702-193-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019310,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-193-50,"300 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-193,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,500 TABLET in 1 BOTTLE (10702-193-50),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019350,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-194-01,"300 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-194,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,100 TABLET in 1 BOTTLE (10702-194-01),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019401,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-194-03,"300 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-194,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (10702-194-03),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019403,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-194-10,"300 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-194,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,1000 TABLET in 1 BOTTLE (10702-194-10),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019410,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,10702-194-50,"300 mg/1,                         10  mg/1",TABLET,ORAL,ANDA209036,"KVK-Tech, Inc.",10702-194,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/22/2017,N/A,ANDA,500 TABLET in 1 BOTTLE (10702-194-50),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,10702019450,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,63187-778-20,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA201013,Proficient Rx LP,63187-778,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,11/01/2016,N/A,ANDA,20 TABLET in 1 BOTTLE (63187-778-20),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63187077820,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,63187-778-60,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA201013,Proficient Rx LP,63187-778,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,11/01/2016,N/A,ANDA,60 TABLET in 1 BOTTLE (63187-778-60),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63187077860,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,42858-201-50,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA202991,Rhodes Pharmaceuticals L.P.,42858-201,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,04/12/2016,N/A,ANDA,500 TABLET in 1 BOTTLE (42858-201-50),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,42858020150,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,42858-202-10,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA202991,Rhodes Pharmaceuticals L.P.,42858-202,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,04/12/2016,N/A,ANDA,"100 BLISTER PACK in 1 BOX, UNIT-DOSE (42858-202-10)  / 1 TABLET in 1 BLISTER PACK","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,42858020210,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,43386-353-05,"300 mg/1,                         10  mg/1",TABLET,ORAL,ANDA206142,"Lupin Pharmaceuticals,Inc.",43386-353,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,11/14/2016,N/A,ANDA,500 TABLET in 1 BOTTLE (43386-353-05),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,43386035305,Hydrocodone,300
Hydrocodone Bitartrate and Acetaminophen,42858-203-10,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA202991,Rhodes Pharmaceuticals L.P.,42858-203,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,04/12/2016,N/A,ANDA,"100 BLISTER PACK in 1 BOX, UNIT-DOSE (42858-203-10)  / 1 TABLET in 1 BLISTER PACK","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,42858020310,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,71335-9602-1,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA211487,Bryant Ranch Prepack,71335-9602,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,12/12/2022,N/A,ANDA,21 TABLET in 1 BOTTLE (71335-9602-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,71335960201,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,71335-9602-2,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA211487,Bryant Ranch Prepack,71335-9602,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,12/12/2022,N/A,ANDA,15 TABLET in 1 BOTTLE (71335-9602-2),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,71335960202,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,71335-9602-3,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA211487,Bryant Ranch Prepack,71335-9602,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,12/12/2022,N/A,ANDA,10 TABLET in 1 BOTTLE (71335-9602-3),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,71335960203,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,64950-343-16,"325 mg/15mL,                         7.5  mg/15mL",SOLUTION,ORAL,ANDA040894,Genus Lifesciences Inc.,64950-343,hydrocodone bitartrate and acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,11/20/2020,N/A,ANDA,473 mL in 1 BOTTLE (64950-343-16),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,64950034316,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1377-6,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA040746,"RedPharm Drug, Inc.",67296-1377,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,06/30/2016,N/A,ANDA,6 TABLET in 1 BOTTLE (67296-1377-6),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296137706,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,50268-400-15,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA040746,AvPAK,50268-400,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,10/28/2016,N/A,ANDA,50 BLISTER PACK in 1 BOX (50268-400-15)  / 1 TABLET in 1 BLISTER PACK (50268-400-11),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,50268040015,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,50268-402-15,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA040736,AvPAK,50268-402,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,09/15/2014,N/A,ANDA,"50 BLISTER PACK in 1 BOX, UNIT-DOSE (50268-402-15)  / 1 TABLET in 1 BLISTER PACK (50268-402-11)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,50268040215,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,66689-004-50,"108 mg/5mL,                         2.5  mg/5mL",SOLUTION,ORAL,ANDA200343,"VistaPharm, Inc.",66689-004,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/24/2019,N/A,ANDA,"50 CUP, UNIT-DOSE in 1 CASE (66689-004-50)  / 5 mL in 1 CUP, UNIT-DOSE (66689-004-01)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,66689000450,Hydrocodone,108
Hydrocodone Bitartrate and Acetaminophen,66689-005-50,"217 mg/10mL,                         5  mg/10mL",SOLUTION,ORAL,ANDA200343,"VistaPharm, Inc.",66689-005,Hydrocodone Bitartrate and Acetaminophen,HYDROCODONE BITARTRATE;  ACETAMINOPHEN,HUMAN PRESCRIPTION DRUG,06/24/2019,N/A,ANDA,"50 CUP, UNIT-DOSE in 1 CASE (66689-005-50)  / 10 mL in 1 CUP, UNIT-DOSE (66689-005-01)","Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,66689000550,Hydrocodone,217
Hydrocodone Bitartrate and Acetaminophen,63187-658-30,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA201013,Proficient Rx LP,63187-658,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,05/01/2017,N/A,ANDA,30 TABLET in 1 BOTTLE (63187-658-30),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,63187065830,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1571-2,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA202214,"RedPharm Drug, Inc.",67296-1571,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,01/01/2018,N/A,ANDA,20 TABLET in 1 BOTTLE (67296-1571-2),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296157102,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1571-9,"325 mg/1,                         10  mg/1",TABLET,ORAL,ANDA202214,"RedPharm Drug, Inc.",67296-1571,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,01/01/2018,N/A,ANDA,12 TABLET in 1 BOTTLE (67296-1571-9),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296157109,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1618-1,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209037,"RedPharm Drug, Inc.",67296-1618,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,01/01/2020,N/A,ANDA,10 TABLET in 1 BOTTLE (67296-1618-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296161801,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1618-3,"325 mg/1,                         7.5  mg/1",TABLET,ORAL,ANDA209037,"RedPharm Drug, Inc.",67296-1618,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,01/01/2020,N/A,ANDA,30 TABLET in 1 BOTTLE (67296-1618-3),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296161803,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1695-0,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA211487,"RedPharm Drug, Inc.",67296-1695,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,10/31/2019,N/A,ANDA,12 TABLET in 1 BOTTLE (67296-1695-0),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296169500,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1695-1,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA211487,"RedPharm Drug, Inc.",67296-1695,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,10/31/2019,N/A,ANDA,10 TABLET in 1 BOTTLE (67296-1695-1),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296169501,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1695-2,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA211487,"RedPharm Drug, Inc.",67296-1695,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,10/31/2019,N/A,ANDA,20 TABLET in 1 BOTTLE (67296-1695-2),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296169502,Hydrocodone,325
Hydrocodone Bitartrate and Acetaminophen,67296-1695-3,"325 mg/1,                         5  mg/1",TABLET,ORAL,ANDA211487,"RedPharm Drug, Inc.",67296-1695,Hydrocodone Bitartrate and Acetaminophen,ACETAMINOPHEN;  HYDROCODONE BITARTRATE,HUMAN PRESCRIPTION DRUG,10/31/2019,N/A,ANDA,30 TABLET in 1 BOTTLE (67296-1695-3),"Opioid Agonist [EPC],  Opioid Agonists [MoA]",CII,No,12/31/2023,67296169503,Hydrocodone,325
